HELI_IDENT	RMK_SEQ	REMARKS	CYCLE_DATE
KS99779	11	), cont to PUNCHBOWL (DE558723) or SW STRIP (DE554639). Rwy 10 - enter left tfc,cont downwind until abeam CP POND, proceed to PUNCHBOWL (DE558723) or SW STRIP (DE554639).  EAST DEPARTURE - proceed to ROK COMPOUND, remain 600 ft AGL untiil	200506



KS99779	12	clear 25 STORY BLDG (DE782655) or advice by K-2 TWR.  H805 TO K-2 - exit H-805 tfc ptn and proceed drct to enter K-2 tfc ptn as advised by TWR. Remain 600 ft AGL enroute and at all times while operating vicinitiy K-2.	200506



KS99794	1	LIGHTING -No park avbl. RESTRICTED - CAUTION construction.  2 hr PN offl bus, O-7/code 6 and abv/medevacctc base OPS 736-4711/4714.  All others approved on case by case basis thru Yon	200510



KS99794	2	gsan OPS. Dur non-opr hr all acft will monitor CTAF (FM 46.9).  Rstd to med and light helicopters. 5 min gnd time, flt pickup/drop pax only.  No tran prk avbl. All tran acft prk at K 16.   Acft will ctc Yongsan or FCC South 30 min prior to	200510



KS99794	3	arr/dep, Medevac 5 min prior. H 264 (Yongsan) is ltd- use DV helipad. As such, flights utilizing H 264 are ltd to single acft OPS only. The only exception to this policy is US and ROK 0-9 and above commanders, or civilian equivalents, may w	200510



KS99794	4	ith proper PPR, conduct two acft OPS into and out of H 264. Flts after midnight should be avoided. Trng flt into/out of H 264 fr 1400-2200Z proh. CAUTION - Construction cranes southwest, use caution due to perimeter 22ft high	200510



KS99794	5	sound barrier wall, ldg/dep will be over high-power sport lights. Civil acft ldg/dep fr Jung Ji Island btn YP-8 and YP-9. Acft ldg/dep fr Jung Ji IsIand ctc twr5 min PN.	200510



KS99794	6	MISCELLANEOUS - Wx min for H 264 500 ft and 1 mile vis day, 1000 ft and 1 mi visngt.  The flt alt of the H 264 Corridor, wx permitting, will be min 1000 ft excdur lnd/tkof.  Limitations to entry to/exit fr H 208: (1) UH type helicopters o	200510



KS99794	7	nly. (2) Medevac and VIP code 6 or above. (3) No loitering or holding in the vcty of YP-3 thru YP-6.  Published rte alt are min preferred alt within the corridors.  Fly as high as possible within the limits of safety and wx.  Acft proceedin	200510



KS99794	8	g along the Han River btn YP-1 and YP-6, fly lft or rt of the center of the Han River. PROCEDURES: The check points (Yankee Papa) for H 264 Corridor are as Follows:  N	200510



KS99794	9	AME                   IDENTIY                                                COORDINATES  YP-1                 (CP-1) Cheongdam Br                         CG292541  37-31-05N 127-04-02E  YP-2                 South end Yeongdong Br	200510



KS99794	10	CG282552  37-31-40N  127-03-21E  YP-3                 South end SeongsuBr                        CG263560  37-32-05N  127-02-04E  YP-4 Dongho Br                                            CG254557  37-31-55N  127-0	200510



KS99794	11	1-27E  YP-5                 South-end Hannam Br                         CG24654937-31-29N  127-00-54E  YP-6                 South-end Banpo Br CG231533  37-30-36N  126-59-55E  YP-7                 South-end Dong	200510



KS99794	12	jak Br                         CG215528  37-30-19N  126-58-50E  YP-8 South-end Hanggang Br                      CG194539  37-30-50N  126-57-23E YP-9                 North-end Hanggang Br                      CG199548  37-31	200510



KS99794	13	-20N  126-57-42E  YP-10               Railroad Crossing CG207548  37-31-23N126-58-19E  YP-11               H 264 Heliport CG211554   37-31-42N  126-58-33E  YP-12	200510



KS99794	14	Banpo Interchange                               CG249525  37-30-10N  127-01-07E  YP-13              (CP-3) Seocho Interchange                  CG255503  37-29-00N 127-01-34E     The Han River Corridor is divided into two sections: Yong	200510



KS99794	15	an Corridor for H 264 and Jungji-Do Corridor for civil helicotpers flying btn Kimpo and Jung-Do or Jamsil Heliports. Both corridors are established using the same legfrom YP-1 through YP-8.          A. The Yongsan Corridor separates into tw	200510



KS99794	16	o corridors as follows:                  (1) Yongsan Corridor: Main Corridor fr YP-1 to YP-11.                  (2) Expressway Corridor: Auxilary Corridor fr YP-13 to YP-6.    ARRIVALS -  Any acft arriving at H 264 must follow the procedure	200510



KS99794	17	s forthe (RK)P-73 VFR Route.  When instructed by ATC, inbd acft shall: enter Yongsan Corridor and hold btn YP-1 and YP-2, or via Expressway Corridor and hold S of YP-13. Inbd rte will be the center of Han River. Acft will remain E of Hangga	200510



KS99794	18	ng Bridge.           Any acft arr/dep fr H 264 will submit its flt plan 30 min prior to arr at the (RK)P-73 VFR Route.  When a  requirement for urgent medevac, ect. takes place, a flt plan will be submitted 5 min prior to arr at the VFR Rou	200510



KS99794	19	te along with an explanation.             Civilian r/w acft are auth to use the Han River Corridor for transition.   CIVIL AIRCRAFT TRANSITION PROCEDURES: Westbound transition acft shall ctc H 264 twr prior to YP-1.  Rte of flt is YP-1, YP-	200510



KS99794	20	2, YP-3, YP-4, YP-5, YP-6, YP-7, YP-8. Acft will rpt exiting the Transition Rte at YP-8.  Eastbound tfc shall ctc H 264 twr prior to YP-8.  Rte of flt is YP-8, YP-7, YP-6, YP-5, YP-4, YP-3, YP-2, YP-1.  Acft will rpt exiting the Transition	200510



KS99794	21	Rteat YP-1.  Transitioning acft will remain along the S bank of the Han River while transitioning thru the Han River Corridor.  Transition alt will be 1000 ft min, wx permitting.  H 264 ARRIVAL PROCEDURES:            (1) YONGSAN CORRIDOR: A	200510



KS99794	22	cft shall ctc H 264 twr prior to YP-1. Rte of flt is YP-1, YP-2, YP-3, YP-4, YP-5,YP-6, YP-7, YP-8, YP-9, YP-10, direct to H 264 (YP-11). When instructed by ATC,inbd act shall hold btn YP-1 and YP-2. Inbd alt will be 1000 min, wx permitting	200510



KS99794	23	.             (2) EXPRESSWAY CORRIDOR - Acft shall ctc H 264 Twr at YP-13. Rte of flt is YP-13, YP-12, YP-6, then proceed E or W bound on the P-73 Trace Rte. Outbd Alt will be 1500' min, wx permitting.	200510



KS99794	24	DEPARTURES - Procedure for dep fr H-264 will be the reverse course of entry toYP-8 then drct to CP-6.	200510



KS99795	1	LIGHTING - Helipad lgtd only. RESTRICTED - Mission essential tfc only.  1 hr PPR fone M732-8933/8934 dur duty hrs, lv msg for PPR: date, time, eta, etd, callsign, type of acft, POC and fone	200204



KS99795	2	Nr.  H 209 rstd to OH and UH acft only.  Make apch to Indians Head Pad, O-6 parkon Pad 6.  Pad 5 off limits.  24 hr PPR for CH47, ctc 732-8933/8934.  Limit twoCH47s.  CH47 acft will land on soccer fld N and adj to Indians Head Pad.	200204



KS99795	3	CAUTION - When ldg fr the S, trees on short final cause apch to be steep.  Numerous ant vcty of helipad. Ngt aided arr will be via JACKSON PASS, FLAT TOP only. Ngt aided dep will be via JACKSON PASS, or CP N only.	200204



KS99795	4	ARRIVALS - SOUTHEAST ARRIVAL- Ctc Cochran Twr at CP BRIDGE (CG354706), proceedto CP 17 (H 207), climb to 1000 ft, proceed drct to BANANA SPLITS (CG305813), proceed drct STADIUM (CG264808), E side of golf driving rng (CG254804), drct to I	200204



KS99795	5	ndians Head.    NORTHWEST ARRIVAL - Ctc Cochran Twr over FLAT TOP (CG248841), once clr mt and wires descend to 800 ft.  Proceed drct STADIUM (CG264808), E side of golf driving rng, drct to Indians Head.    NORTH/RED RTE ARRIVAL - Cross CP N	200204



KS99795	6	ORTH (CG280836) at 800 ft, drct to STADIUM E side of golf driving rng, drct to Indians Head.    WEST/P-73 ARRIVAL - Ctc Cochran Twr vcty JACKSON PASS (CG241783), once clr of obst descend to 800 ft, proceed drct along E slope of mt (do not o	200204



KS99795	7	verfly bldgs) to golf driving rng (CG254804) drct to Indians Head. DEPARTURES - NORTHEAST DEPARTURE - Ctc Cochran Twr, proceed to E side of golf driving rng (CG254803) at 600 ft, climbing to 1000 ft, drct STADIUM (CG264808) a	200204



KS99795	8	t 1000 ft, drct CP N (CG280836) rpt clr at CP N.    NORTHWEST DEPARTURE- Ctc Cochran Twr, proceed to E side of golf driving rng (CG254804) at 600 ft, climbing to 1000 ft drct FLAT TOP (CG248841) rpt clr.  EAST/SOUTHEAST DEPARTURE - Ctc Coch	200204



KS99795	9	ran Twr, proceed E side of golf driving rng (CG254804) at 600 ft, climb to 800 ft, proceed to CP RIVER INTERSECTION (CG286791), to CP SOCCER FIELD (CG302780), remain clr of apartment complexes for ns abtmt, continue to H 207 climb to 1000 f	200204



KS99795	10	t, proceed to CP S (CG343749), rpt clr at CP BRIDGE (CG354706).    WEST DEPARTURE - Ctc Cochran Twr, proceed to golf driving rng climbing lft turn to 1000 ft, proceed drct along slope of mt (do not overfly bldgs) to JACKSON PASS (CG241783)	200204



KS99795	11	cont climb to P-73 alt and rpt clr.	200204



KS99796	1	FUEL - J8 - Hot refuel only.  No fuel to ROK.  24 hr PPR for CH47/CH53 acft to insure avail, ctc M730-4892.  Opr 2300-0900Z Mon-Fri, 2300-0300Z Sat.  Clsd Sun and hol.	200204



KS99796	2	RESTRICTED - No formations larger than 3 acft.  No Air Assault opr. No age, No-Out-Of-Ground Effect (OGE) hovering; In-Ground-Effect (IGE) hovering only over rwy or Snakepit.	200204



KS99796	3	CAUTION - Area not vis fr Camp Casey Twr.  Advsy svc only.  All advsy calls willbe made on UNICOM 35.40.  P-lines on the N and S of arr/dep rte. ARRIVALS - All arrivals/departures and transit flt - Make call to Casey Adviso	200204



KS99796	4	ry primary/Shadow OPS secondary on C-518 air-to-air freq 45.60 prior to entry North IP, South IP to check on the status of Shadow ROZ, Shadow OPS will man radios and advise North Radio when ROZ is active. If Shadow ROZ is active remain clea	200204



KS99796	5	r until coordination with Shadow OPS to transition airspace is completed, if Shadow Roz is inactive make call in the blind follow instr below.  Transition alt 1000 MSL N bound and 800 MSL S bound.    A. NORTH ARRIVAL - (ROZ INACTIVE) Make c	200204



KS99796	6	all in the blind on C-518 air-to-air 45.60 at NORTH IP (CH302054), Southbound alt 800MSL. Fly btn MSR and river.    B. SOUTH ARRIVAL - (ROZ INACTIVE) Make call in the blind on C-518 air-to-air 45.60 at SOUTH IP (CG289921) , Northbound alt 1	200204



KS99796	7	000 MSL. Fly right side of railroad tracks until on final or base (if landing South).  C. WEST ARRIVAL - (ROZ INACTIVE) Make call in the blind on C-518 air-to-air 45.60 at IP WEST on hill top (CG230945), then proceed NE via low ground to CP	200204



KS99796	8	Bridge (CG282960) alt 1000 MSL Northbound (VFR Arrival) into H-220, H-221, H-252 as appropriate to West IP. DEPARTURES - A. NORTH DEPARTURE - (ROZ INACTIVE) Make call in blind on C-518 a	200204



KS99796	9	ir-to-air 45.60 for traffic advsy. Takeoff and maintain 1000 MSL. Fly right sideof MSR until North IP.  B. SOUTH DEPARTURE - (ROZ INACTIVE) Make call in blind on C-518 air-to-air 45.60 for traffic advsy. Takeoff and maintain 800 MSL. Fly r	200204



KS99796	10	ight side of railroad until South IP.  C. WEST DEPARTURE - (ROZ INACTIVE) Make call in blind on C-518 air-to-air 45.60 for traffic advsy. Reverse West Arrival course and use 800 MSL until CP Bridge, then as appropriate to West IP.	200204



KS99796	11	TRANSITIONS - Acft trans H-220A area btn NORTH and SOUTH IPs E of Hwy 3 at 700ft southbound and 900 ft northbound.	200204



KS99797	1	RESTRICTED - Opr SR-SS.  1 hr PPR fone 730-5093. CAUTION - Only N apch recommended due to obst.  59 ft flag pole 100 ft W of pad.Mrk 35 ft wires and bldg 75 ft fr pad on all sides.  800 ft ridge line N and W	200206



KS99797	2	of pad.  Under adverse wind cond, apch may be made fr W. TRAFFIC PATTERN - Only apch S to N. ARRIVALS - NORTH ARRIVALS- Make call in the blind on UNICOM 35.4 at NORTH IP (	200206



KS99797	3	CH302054),  fly btn MSR and river.  After passing H-220A (CH293009), fly SE and pass S of H-252 (CG29998).  Proceed to int W of Camp Casey NDB (CG316995), fly Eside of road til estab on base.  SOUTH ARRIVAL - Make call in the blind on UNIC	200206



KS99797	4	OM 35.4 at SOUTH IP (CG292939), fly thru Tokori Pass then N for ldg. DEPARTURES - NORTH DEPARTURE - Make a call in the blind on UNICOM 35.4, proceed to int W of Camp Casey NDB.  Pass S of H-252, then Nw to H0220A.  Fly btn MSR	200206



KS99797	5	and river to NORTH IP and rpt clear.  SOUTH DEPARTURE - Make a call in the blindon UNICOM 35.4, dep thru Tokori Pass, rpt SOUTH IP.	200206



KS99799	1	LIGHTING - Avail PPR. RESTRICTED - 24 hr PPR. Call FROKA DEPT AVN 971-3443, 721-3489, CAMP LONG 721-2291/2302.	200205



KS99799	2	TRAFFIC PATTERN - N entry pt for the 492 ft wide crdr is the bridge at (DG055400)and S entry. Exit pt is the iron bridge at (DG073347).  Cntrline of crdr is WonJu Chon stream.  Alt 500 ft and blw.  Use S downwind and E or W apch.	200205



KS99799	3	MISCELLANEOUS - TD within 'H' area. All tfc ctc Wonju TWR. Windsock 30 ft SW. ARRIVALS - SOUTHWEST ARRIVAL - Ctc Wonju Twr at SOUTHWEST IP (DG026353), proceed 060  to tfc pat.  SOUTH ARRIVAL - Ctc Wonju Twr at SOUTH IP (DG073347), proce	200205



KS99799	4	ed 355  to tfc pat.    NORTH ARRIVAL - Ctc Wonju Twr at NORTH IP (DG055400), proceed 170  to tfc pat. DEPARTURES - SOUTHWEST DEPARTURE - Dep tfc pat 240 , rpt clear at SW IP.  SOUT	200205



KS99799	5	H DEPARTURE - Dep tfc pat 175 , rpt clear at S IP.  NORTH DEPARTURE - Dep tfc pat 350 , rpt clear at N IP.	200205



KS99800	1	CAUTION - Airborne tng twr 150 ft N of pad.  Elec wire 300 ft W of pad.  Windsock 90 ft NW of pad. TRAFFIC PATTERN - Remain S of pad. Ctc Wonju TWR.	200206



KS99800	2	ARRIVALS - Ctc Wonju Twr at E IP (DG108400) or W IP (DG061369).  Proceed dct to tfc pat. DEPARTURES - Dep tfc pat.  Proceed to E IP or W IP, rpt clear.	200206



KS99801	1	CAUTION - Hi-voltage p-line 330 ft NE of pad.  Windsock 100 ft S of pad. TRAFFIC PATTERN - NE of pad.  Apch fr SW only. ARRIVALS - Fr N IP (DG893769) fly SE to tfc pat.  Fr S IP (DG878727) fly ENE t	200206



KS99801	2	o tfc pat. DEPARTURES - Tkof to SW.  Dep via N IP or S IP.	200206



KS99802	1	RESTRICTED - NO FLY area W of pad.  Concrete rectangles SW of pad are firing pts.  Arr/dep info must be relayed to FOC by acft crew thru AIREDALE or Kunsan APP CON.	200511



KS99802	2	CAUTION - Trees N, S, and W of pad.  Wires and fence 50 ft NE of pad.  100 ft hill 500 ft S of pad. ARRIVALS - Entry pt C 523 (BF786219) with hdg of 210  to lnd.  Missed apch sho	200511



KS99802	3	uld be initiated at sufficient alt to allow immed turn back to entry pt. DEPARTURES - Fly hdg of 030  to C 523.	200511



KS99803	1	LIGHTING - Helipad apch lgt, rotating bcn - by request only.  Ctc Sung Jung Con 30.30 299.6. FUEL - No fuel avbl.  (Req refueling at G 536 Nonsan, 951-1310, or C 621, 960-39	200511



KS99803	2	91-2, when filing). RESTRICTED - Opr SR-SS Mon-Fri, SR-0300Z Sat.  PPR (960-3980-2).  Acft Code 5 orabv 1 hr PPR ldg C Pad.  No park Main Pad.  Altn pad park ltd 5 min.	200511



KS99803	3	CAUTION - High voltage p-line and street lgt approx 300 ft E of helipad.  Bldg 700 ft N.  Observe flt reg for (RK)P-112, the duck complex, G 505 (Hi Density Trng Area), Taejon City, and Natl Cemetery.	200511



KS99803	4	ARRIVALS - NORTH ARRIVAL - All acft ctc FCC CRANE (41.35) at CP H (CF451383) for posn rpt then fly hdg 180 - 190  along Yongsu stream.  Ctc Sung Jung Con at CP C (CF440265) for ldg instr.  Fly via CP A (CF415194) hdg 180  for ldg C 620.	200511



KS99803	5	ALL OTHER ARRIVALS - Ctc FCC CRANE at least 10 NM prior to ldg.  Exp instr fly via CP A (CF415194) ldg on hdg 180  for ldg C 620. DEPARTURES - All dep will be to the S on hdg 180 , after ctc FCC CRANE at CP D	200511



KS99803	6	(CF403167) for posn rpt then resume own nav.	200511



KS99805	1	CAUTION - Close proximity to G 110 tfc pat.  Squadron 'S' rng 2 NM NE.  25 ft trees and 15 ft bldg near pad. MISCELLANEOUS - Windsock NE of pad.	200511



KS99805	2	ARRIVALS - Ctc Pa Ju Twr 3 NM out.  Apch fr CP B (CG067873) or CP C (CG096779). When within 1 NM, decend to 300 ft AGL or blw. DEPARTURES - Dep to E only.  Climb and maint 300 ft AGL for 2 NM.  Ctc Pa Ju T	200511



KS99805	3	wr when clear.	200511



KS99806	1	LIGHTING - Avail - 1 hr PPR. CAUTION - Trees around pad. TRAFFIC PATTERN - Apch W or S.  Ctc Sin San Twr for entry.	200206



KS99806	2	ARRIVALS - SOUTHEAST ARRIVAL - Ctc Sin San Twr over SE IP (CG274940).  SOUTHWEST ARRIVAL - Ctc Sin San Twr over SW IP (CG200919). DEPARTURES - SOUTHEAST DEPARTURE - Rpt clear of SE IP.  SOUTHWEST DEPARTURE -	200206



KS99806	3	Rpt clear of SW IP.	200206



KS99807	1	CAUTION - Wires 150 ft E.  Trees surround pad area. TRAFFIC PATTERN - Remain W of pad. MISCELLANEOUS -  Windsock on hill 20 ft W.	200206



KS99807	2	ARRIVALS - EAST ARRIVAL - Ctc FCC North over EAST IP (CG281972).  SOUTHEAST ARRIVAL - Ctc FCC North over SOUTHEAST IP (CG260932). DEPARTURES - EAST DEPARTURE - Rpt clear over EAST IP.  SOUTHEAST DEPARTURE - R	200206



KS99807	3	pt clear over SOUTHEAST IP.	200206



KS99808	1	RESTRICTED - 1 hr PPR for ops btn 0900-2200Z.  Ctc ROKA 960-808-030. CAUTION - 2500 ft mt N of pad. Wires W and NW.  Trees E and W. TRAFFIC PATTERN - Apch fr E only.	200511



KS99808	2	MISCELLANEOUS - Windsock 330 ft NW of pad. ARRIVALS - WEST ARRIVAL - Ctc twr at SUNG DONG (CH472100).  Follow right side of river for N apch.  SOUTH ARRIVAL - Ctc twr at UN DAM SCHOOL (CH532037).  Foll	200511



KS99808	3	ow right side of road for ldg clnc.  EAST ARRIVAL - Ctc twr at G 231, follow left side of river for ldg clnc for N apch.  Avoid ovft of C 254. DEPARTURES - WEST DEPARTURE - Rpt clear at SUNG DONG.  SOUTH DEPARTURE - Rpt c	200511



KS99808	4	lear at UN DAM SCHOOL.  EAST DEPARTURE - Rpt clear at G 231.	200511



KS99809	1	LIGHTING - Lgt, 1 hr PPR. RESTRICTED - 1 hr PPR for OPS btn 0900-2200Z, ctc ROKA 985-030/3332.  Avoid ovftof bldg S of pad.	200208



KS99809	2	CAUTION - Mt to N.  Trees around pad. TRAFFIC PATTERN - Apch fr S only. MISCELLANEOUS - Windsock near pad.	200208



KS99809	3	ARRIVALS - SOUTH ARRIVAL - Ctc twr at PT A (CH519023).  Rpt PT D (CH557089) for ldg instructions.  Apch to N.  WEST ARRIVAL - Ctc twr at PT B (CH517073).  RptPT D (CH557089) for ldg instructions.  Apch to N.	200208



KS99809	4	DEPARTURES - SOUTH DEPARTURE - Ctc twr at PT D, rpt clear at PT A.  WEST DEPARTURE - Ctc twr at PT D, rpt clear at PT B.	200208



KS99810	1	LIGHTING - avbl 1 hr PPR . RESTRICTED - Opr 2300-0800Z, OT 1 hr PPR.  Fone 960-806-3381. CAUTION - Trees adjacent to pad.  Pwr line runs along arr/dep rte.	200208



KS99810	2	TRAFFIC PATTERN - E. MISCELLANEOUS - Windsock 20 ft SW of pad. ARRIVALS - Ctc FCC GO NEE ovr IP (CH492184), follow road NW for ldg.	200208



KS99810	3	DEPARTURES - Rpt clear over IP.	200208



KS99811	1	LIGHTING - 1 hr PPR. RESTRICTED - Opr SR-SS, OT 2 hr PPR, fone ROKA 960-982-3820. CAUTION - Bank along N side.  10 ft trees along S side.	200208



KS99811	2	TRAFFIC PATTERN - Apch fr SE. MISCELLANEOUS - Windsock 15 ft NE of pad. ARRIVALS - Ctc Sang Yong Twr for ldg instructions.	200208



KS99811	3	DEPARTURES - Ctc Sang Yong Twr after tkof for instructions.	200208



KS99812	1	RESTRICTED - 24 hr PPR fone ROKA 960-982-3893. CAUTION - 120 ft wires 1.5 NM N of pad.  Trees near pad.  Avoid bldg .5NM N. TRAFFIC PATTERN - W at 2000 ft.	200210



KS99812	2	MISCELLANEOUS - Bcn on top of ridge 1.5 NM N.  Ident lgt on pad.  Windsock 15 ftE. ARRIVALS - NORTH ARRIVAL - Ctc FCC/Sa Chang Ri Twr at CP N (CH710247), proceed	200210



KS99812	3	S to heliport.  SOUTH ARRIVAL - Ctc Sa Chang Ri Twr proceed N to heliport. DEPARTURES - NORTH DEPARTURE - Rpt clear to twr at CP N.  SOUTH DEPARTURE - Rpt clear to twr at CP S.	200210



KS99813	1	CAUTION - 50 ft wire and trees around pad.  1200 ft mt N of pad.  1600 ft mt NE of pad. TRAFFIC PATTERN - Remain E of road.	200208



KS99813	2	MISCELLANEOUS -  Windsock 15 ft N of pad. ARRIVALS - EAST ARRIVAL - Ctc Sa Chang Ri twr at CP E (CH734128), proceed W toheliport.  WEST ARRIVAL - Ctc Sa Chang Ri Twr at CP W (CH635181), proceed E to	200208



KS99813	3	heliport. DEPARTURES - EAST DEPARTURE - Rpt clear to twr at CP E.  WEST DEPARTURE - Rpt clear to twr at CP W.	200208



KS99814	1	RESTRICTED - 2 hr PPR. CAUTION - Avoid G 313 tfc pat 1 NM SE.  NO FLY LINE 4 miles N. TRAFFIC PATTERN - N, 500 ft.	200212



KS99814	2	ARRIVALS - NORTH ARRIVAL - At 'NW IP' (CH824237), proceed to tfc pat, land to N.  SOUTH ARRIVAL - At 'SE IP' (CH866175), across river fr Hwachon, proceed NW til W of  G 313, then N to tfc pat, land to S.	200212



KS99814	3	DEPARTURES - NORTH DEPARTURE - Rpt clear at 'NW IP'.  SOUTH DEPARTURE - Rpt clear at 'SE IP'.	200212



KS99815	1	RESTRICTED - Acft not ldg at C-430 avoid overflt of 22nd ROK Div HQ.  N and W apch proh without clnc. CAUTION - Trees and bldg around pad.  Tae Pung Fire Field lctd 2 NM S.  P-line1	200505



KS99815	2	NM E fr NE to SW.  Radio twr approx 2 NM E (DH144155). MISCELLANEOUS - Div pad tfc ctc Yang Gu Twr for entry. ARRIVALS - EAST ARRIVAL - Ctc Yang Gu Twr at E IP (Nam Meyn) (DH153183).  Fly	200505



KS99815	3	hdg 245  and rcv ldg clnc.  SOUTH ARRIVAL - Ctc Yang Gu Twr at S IP (Ferry) (DH091105).  Fly hdg 015  and rcv ldg clnc. DEPARTURES - EAST DEPARTURE - Dep hdg 065 , rpt clear at E IP.  SOUTH DEPARTUR	200505



KS99815	4	E - Dep hdg 195 , rpt clear at S IP.	200505



KS99818	1	LIGHTING - 1 hr PPR. RESTRICTED - No ldg CH47, UH60. TRAFFIC PATTERN - Apch fr N.  Tfc btn C-429 and G-406, flw road btn hills.	200302



KS99818	2	MISCELLANEOUS - Windsock 45 ft W of pad. ARRIVALS - NORTHEAST ARRIVAL - Ctc FCC at EAST IP (DH188234).  Fly hdg 235  toheliport.  SOUTHWEST ARRIVAL - Ctc FCC at SOUTH IP (DH117178).  Fly hdg 035  to	200302



KS99818	3	heliport. DEPARTURES - NORTHEAST DEPARTURE - Dep hdg 055  to E IP, rpt clear.  SOUTHWESTDEPARTURE - Dep hdg 215  to S IP, rpt clear.	200302



KS99819	1	CAUTION - Unmrk poles and lines 50 ft hi and 1000 ft fr apch end rwy 23. TRAFFIC PATTERN - S 600ft. Ctc Sokcho Twr. ARRIVALS - NORTH ARRIVAL - Ctc Sokcho twr over Sokcho City (DH639291). Fly hdg 1	200511



KS99819	2	80  to enter tfc pat.  SOUTH ARRIVAL - Ctc Sokcho twr over Yang Yang (DH667142).Fly hdg 350  to enter tfc pat. DEPARTURES - NORTH DEPARTURE - Dep tfc pat hdg 360 , rpt clear of Sokcho.  SOUTH	200511



KS99819	3	DEPARTURE - Dep tfc pat hdg 170 , rpt clear of Yang Yang.	200511



KS99820	1	FUEL - Supply pt: G-407 (UH-1). RESTRICTED - 3 hr PPR, fone G 407. CAUTION - Unbong San, 942ft hill is .8 NM SE of heliport.	200511



KS99820	2	MISCELLANEOUS - Windsock 30ft S of pad. ARRIVALS - NORTHEAST ARRIVAL - Ctc FCC Grant over SONG JI HO (DH575434), fly hdg 203  to heliport.  SOUTHEAST ARRIVAL - Ctc FCC Grant over AJA JIN (DH611363),	200511



KS99820	3	fly hdg 293  to heliport. DEPARTURES - NORTHEAST DEPARTURE - Dep hdg 023  to SONG JI HO, rpt clear.  Watch for dep tfc fr G 413.  SOUTHEAST DEPARTURE - Dep hdg 113  to AJA JIN, rpt cle	200511



KS99820	4	ar.	200511



KS99821	1	CAUTION - Hi p-line .5 NM E.  Avoid G-419 tfc pat inbd fr CP BRIDGE.  Trees and wires around pad. TRAFFIC PATTERN - N 1000ft.	200511



KS99821	2	MISCELLANEOUS - Windsock 60ft S of pad. ARRIVALS - NORTH ARRIVAL - Ctc Hong Chon Twr over CP YANKEE (CG973771).  Fly SE along Hwy til N of heliport.  Apch ldg 185 .  EAST ARRIVAL - Ctc Hong Chon Twr	200511



KS99821	3	over CP BRIDGE (DG070782).  Fly SW remaining N of Hong Chon.  After crossing Hwy 5, turn S to land hdg 185 .  SOUTH ARRIVAL - Ctc Hong Chon Twr over CP SAN MACHI (DG049626).  Fly NW parl to p-line.  Flw p-line to heliport.  WEST ARRIVAL -C	200511



KS99821	4	tc Hong Chon Twr over CP SONY (CG950671).  Fly NE to bridge (CG989699).  Turn toheliport 1 NM NNE. DEPARTURES - NORTH DEPARTURE - Dep hdg 005 , then NW to CP YANKEE, rpt clear.	200511



KS99821	5	EAST DEPARTURE - Dep hdg 005 , then NE across Hwy 5 (remain N of G-419) to CP BRIDGE, rpt clear.  SOUTH DEPARTURE - Dep SE to p-line, then SSE to CP SAN MACHI,rpt clear.  WEST DEPARTURE - Dep S to bridge, then SW to CP SONY, rpt clear.	200511



KS99822	1	CAUTION - 450 ft cable NE. TRAFFIC PATTERN - E 1500 ft MISCELLANEOUS - req all services fr G-420 ops.	200205



KS99822	2	ARRIVALS - NORTH - ctc San-Ak Twr over CP A (WEON-NAM-BRIDGE)(DH334070).Fly hdg 139  to heliport.  SOUTH - ctc San-Ak Twr over CP B (OH-MI-JAE)(DG354930).  Fly hdg 045  to heliport.	200205



KS99822	3	DEPARTURES - NORTH - Tkof to N, fly hdg 319  to CP A, rpt clear.    SOUTH- Tkof to S, fly hdg 226  to CP B, rpt clear.	200205



KS99823	1	LIGHTING - 1 hr PPR RESTRICTED - 1 hr PPR, fone 973-3382-3.  Overflt of Parade Ground proh. CAUTION - unmarked wire 150 ft W.	200205



KS99823	2	TRAFFIC PATTERN - ctc Yongin Twr.  Apch/tkof SE. MISCELLANEOUS - Windsock on hill 200 ft S. ARRIVALS - ctc Yongin Twr 5 min prior to apch.  Proceed to CP A (CG412224). Fl	200205



KS99823	3	w road NW to Guardroom.  Make final apch fr Guardroom. DEPARTURES - ctc Yonging Twr before tkof.  Reverse inbd rte over Guardroom to CP A (Yong In).    SOUTH DEPARTURE -  For S dep, rpt clear at CP A.    WEST DEPA	200205



KS99823	4	RTURE - For W dep, rpt clear at CP B.   EAST DEPARTURE - For E dep, rpt clear atINTERCHANGE.	200205



