ARPT_IDENT	PROC	TRM_IDENT	ICAO	ES_ALT	JULIAN_DATE	AMDT_NO	OPR	HOST_CTRY_AUTH	CYCLE_DATE	ALT_MIN	TRAN_ALT	TRAN_LVL	RTE_TYPE_QUAL
BA86670	3	I30R   ILSDME RW30R	OBBI		2005048		USAF	BA	200502	T	13000		
BB61122	3	D09    VORDME RW09	TBPB		2003358	4	USAF	BDCA	200313	T	3000		
BB61122	3	I09    ILS RW09	TBPB		2004274	5	USAF	BDCA	200410	T	3000	4500	
BD02940	3	D12    VORDME RW12	TXKF	02000	2005244		USN		200509	T	18000		
BD02940	3	D30    VORDME RW30	TXKF	02000	2005244		USN		200509	T	18000		
BD02940	3	I30    ILS/DME RW30	TXKF	02000	2005244		USN		200509	T	18000		
BE42791	2	RW05R	EBLG		2005244	2	USAF	BAF	200509	T			
BE42791	2	RW23L	EBLG		2005244	3	USAF	BAF	200509	T			
BE42791	3	I05R   ILS/DME RW05R (CATCD)	EBLG	04300	2005104	1	USAF	BAF	200504	T	4500		
BE42791	3	I23L   ILS  RW23L	EBLG		2005104	2	USAF	BAF	200504	T	4500		
BE42791	3	I23R   ILS/DME RW23R	EBLG		2005104	1	USAF	BAF	200504	T	4500		
BE44819	2	BE0204	EBBE	04300	2002332		USAF	BAF	200212	T	4500		
BE44819	3	T04L   TACAN RW04L	EBBE	04300	2004358	2	USAF	BAF	200413	T	4500		
BE44819	3	T22R   TACAN RW22R	EBBE	04300	2004358	2	USAF	BAF	200413	T	4500		
BE46743	3	I26    ILS RW26	EBCV		2006019		USAF		200601	T	4500		
BE46743	3	L26    LOC/DME RW26	EBCV		2006019		USAF		200601	T	4500		
BE46743	3	T26    TACAN RW26	EBCV		2006019		USAF		200601	T	4500		
BE62806	2	BL01	EBBL	04300	2005328	1	USAF	BAF	200512	T	4500		
BE62806	2	BL02	EBBL	04300	2005328	1	USAF	BAF	200512	T	4500		
BE62806	2	BL3	EBBL	04300	2005300		USAF	BAF	200511	T	4500		
BE62806	3	I23R   ILS/DME RW23R	EBBL	04300	2005328	6	USAF	BAF	200512	T	4500		
BE62806	3	T05L   TACAN RW05L	EBBL	04300	2005328	2	USAF	BAF	200512	T	4500		
BE62806	3	T05L-H HI TACAN RW05L	EBBL	04300	2005328	2	USAF	BAF	200512	T	4500		
BE62806	3	T23R   TACAN RW23R	EBBL	04300	2005328	6	USAF	BAF	200512	T	4500		
BE62806	3	T23R-H HI TACAN RW23R	EBBL	04300	2005328	5	USAF	BAF	200512	T	4500		
BE68546	2	CIV1X	EBCI		2006019		USAF	BE	200601	T	4500		
BE68546	2	CIV1Y	EBCI		2006019		USAF	BE	200601	T	4500		
BE68546	2	LNO1X	EBCI		2006019		USAF	BE	200601	T	4500		
BE68546	2	LNO1Y	EBCI		2006019		USAF	BE	200601	T	4500		
BE68546	2	RIT1X  RITAX 1X	EBCI		2006019		USAF	BE	200601	T	4500		
BE68546	2	RIT1Y  RITAX 1Y	EBCI		2006019		USAF	BE	200601	T	4500		
BE68546	2	SOP1X  SOPOK 1X	EBCI		2006019		USAF	BE	200601	T	4500		
BE68546	2	SOP1Y  SOPOK 1Y	EBCI		2006019		USAF	BE	200601	T	4500		
BE68546	2	SPI1X	EBCI		2006019		USAF	BE	200601	T	4500		
BE68546	2	SPI1Y	EBCI		2006019		USAF	BE	200601	T	4500		
BE68546	3	D07    VOR/DME RW07	EBCI		2006019		USAF	BE	200601	T	4500		
BE68546	3	I25    ILS RW25	EBCI		2006019		USAF	BE	200601	T	4500		
BE93570	1	ARVL1B ARVOL 1B	EBBR		2005216		USAF	BE	200508	T	4500		
BE93570	1	ARVL1D ARVOL 1D	EBBR		2005216		USAF	BE	200508	T	4500		
BE93570	1	ARVL3A ARVOL 3A	EBBR		2006019		USAF	BE	200601	T	4500		
BE93570	1	ARVL3B ARVOL 3B	EBBR		2006019		USAF	BE	200601	T	4500		
BE93570	1	BKM2B  BEKEM 2B	EBBR		2005216		USAF	BE	200508	T	4500		
BE93570	1	BKM4A  BEKEM 4A	EBBR		2006019		USAF	BE	200601	T	4500		
BE93570	1	BTY1B  BATTY 1B	EBBR		2005216		USAF	BE	200508	T	4500		
BE93570	1	BTY2A  BATTY 2A	EBBR		2006019		USAF	BE	200601	T	4500		
BE93570	1	KOK1B	EBBR		2005216		USAF	BE	200508	T	4500		
BE93570	1	KOK4A	EBBR		2006019		USAF	BE	200601	T	4500		
BE93570	1	LNO1A	EBBR		2005216		USAF	BE	200508	T	4500		
BE93570	1	LNO4B	EBBR		2005216		USAF	BE	200508	T	4500		
BE93570	1	TULN1B TULNI 1B	EBBR		2005216		USAF	BE	200508	T	4500		
BE93570	1	TULN1D TULNI 1D	EBBR		2005216		USAF	BE	200508	T	4500		
BE93570	1	TULN3A TULNI 3A	EBBR		2006019		USAF	BE	200601	T	4500		
BE93570	1	TULN3B TULNI 3B	EBBR		2006019		USAF	BE	200601	T	4500		
BE93570	1	WDY2B  WOODY 2B	EBBR		2005216		USAF	BE	200508	T	4500		
BE93570	1	WDY4A  WOODY 4A	EBBR		2006019		USAF	BE	200601	T	4500		
BE93570	2	CIV3H	EBBR		2006019	8	USAF	BE	200601	T	4500		
BE93570	2	CIV3J	EBBR		2006019	8	USAF	BE	200601	T	4500		
BE93570	2	CIV4F	EBBR		2006019	8	USAF	BE	200601	T	4500		
BE93570	2	CIV6L	EBBR		2006019	8	USAF	BE	200601	T	4500		
BE93570	2	CIV9C	EBBR		2006019	8	USAF	BE	200601	T	4500		
BE93570	2	ELSK1C ELSIK 1C	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	ELSK1D ELSIK 1D	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	ELSK1F ELSIK 1F	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	ELSK1H ELSIK 1H	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	ELSK1L ELSIK 1L	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	HEL1N  HELEN1N	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	HEL2C  HELEN2C	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	HEL2F  HELEN2F	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	HEL2H  HELEN2H	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	HEL2L  HELEN2L	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	KOK1C	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	KOK1F	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	KOK1H	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	KOK3L	EBBR		2006019	3	USAF	BE	200601	T	4500		
BE93570	2	SOPK1H SOPOK1H	EBBR		2006019	5	USAF	BE	200601	T	4500		
BE93570	2	SOPK1J SOPOKIJ	EBBR		2006019	5	USAF	BE	200601	T	4500		
BE93570	2	SOPK1L SOPOK1L	EBBR		2006019	5	USAF	BE	200601	T	4500		
BE93570	2	SOPK2C SOPOK2C	EBBR		2006019	4	USAF	BE	200601	T	4500		
BE93570	2	SOPK2D SOPOK2D	EBBR		2006019	4	USAF	BE	200601	T	4500		
BE93570	2	SOPK2F SOPOK2F	EBBR		2006019	5	USAF	BE	200601	T	4500		
BE93570	2	SPI1J	EBBR		2006019	6	USAF	BE	200601	T	4500		
BE93570	2	SPI2F	EBBR		2006019	6	USAF	BE	200601	T	4500		
BE93570	2	SPI2H	EBBR		2006019	6	USAF	BE	200601	T	4500		
BE93570	2	SPI2L	EBBR		2006019	6	USAF	BE	200601	T	4500		
BE93570	3	D07R   VOR(DME) RW07R	EBBR		2006075	4	USAF	BE	200603	T	4500		
BE93570	3	I02    ILS RW02	EBBR		2006075	5	USAF	BE	200603	T	4500		
BE93570	3	I20    ILS RW20	EBBR		2006075	2	USAF	BE	200603	T	4500		
BE93570	3	I25L   ILS RW25L	EBBR		2006075	5	USAF	BE	200603	T	4500		
BE93570	3	I25R   ILS RW25R	EBBR		2006075	4	USAF	BE	200603	T	4500		
BE96687	2	BUB2C	EBAW		2006047		USA	BE	200602	T	4500		
BE96687	2	BUB2E	EBAW		2006047		USA	BE	200602	T	4500		
BE96687	2	BUN3C	EBAW		2006047		USA	BE	200602	T	4500		
BE96687	2	BUN3E	EBAW		2006047		USA	BE	200602	T	4500		
BE96687	2	NIK1E	EBAW		2005300		USA	BE	200511	T	4500		
BE96687	2	NIK2C	EBAW		2006047		USA	BE	200602	T	4500		
BE96687	2	NIK2E	EBAW		2006047		USA	BE	200602	T	4500		
BE96687	2	PUT2E  PUTTY2E	EBAW		2006047		USA	BE	200602	T	4500		
BE96687	2	PUT3C  PUTTY3C	EBAW		2006047		USA	BE	200602	T	4500		
BE96687	2	SON2C  SONDI2C	EBAW		2006047		USA	BE	200602	T	4500		
BE96687	2	SON2E  SONDI2E	EBAW		2006047		USA	BE	200602	T	4500		
BE96687	3	I29    ILS RW29	EBAW	04000	2006047	5	USA	BE	200602	T	4500		
BE96687	3	N29    2 NDB RW29	EBAW	04000	2006047	6	USA	BE	200602	T	4500		
BE98354	2	FS08A	EBFS	04300	2002052		USAF	BAF	200411	T	4500		
BE98354	2	FS08B	EBFS	04300	2002052		USAF	BAF	200411	T	4500		
BE98354	2	FS08C	EBFS	04300	2002052		USAF	BAF	200411	T	4500		
BE98354	2	FS26A	EBFS	04300	2002052		USAF	BAF	200411	T	4500		
BE98354	2	FS26B	EBFS	04300	2002052		USAF	BAF	200411	T	4500		
BE98354	2	FS26C	EBFS	04300	2002052		USAF	BAF	200411	T	4500		
BE98354	3	I26R-H HI ILSDME RW26R	EBFS	04300	2005048	1	USAF	BAF	200502	T	4500		
BE98354	3	T08L-H HI TACAN RW08L	EBFS	04300	2005020	1	USAF	BAF	200501	T	4500		
BE98354	3	T26R   TACAN RW26R	EBFS	04300	2005020	1	USAF	BAF	200501	T	4500		
BF72035	3	D06    VORDME RW06	MYGF		2005356	4	USAF	BDCA	200513	T	18000	18000	
BF90556	3	G12    RNAV (GPS) RW12	MYEF		2003359		USA		200313		18000	18000	J
BF90556	3	G30    RNAV (GPS) RW30	MYEF		2003359		USA		200313		18000	18000	J
BF99643	3	D14    VORDME RW14	MYNN	01500	2004274	1	USAF	BDCA	200410	T	18000	18000	
BF99643	3	D32    VORDME RW32	MYNN	01500	2004274	2	USAF	BDCA	200410	T	18000	18000	
BG25835	3	D05    VORDME(ARC) RW05	VGEG	11300	2005356		USN	BG	200513	T	4000	6000	
BG25835	3	D23    VORDME(ARC) RW23	VGEG	11300	2005356		USN	BG	200513	T	4000	6000	
BH40793	3	D07    VORDME RW07	MZBZ		2005244	5	USAF	CAD	200602	T	19500		
BH40793	3	D25    VORDME RW25	MZBZ		2006047	4	USAF	CAD	200602	T	19500		
BK62790	2	JEZO1  JEZERO1	LQTZ	10400	2006075	2	USAF		200603	T	9500		
BK62790	2	JEZO2  JEZERO2	LQTZ	10400	2006075	2	USAF		200603	T	9500		
BK62790	2	TUZLA  TUZLA	LQTZ	10400	2006075	1	USAF		200603	T	9500		
BK62790	3	I09    ILS RW09	LQTZ	10400	2006075	1	USAF		200603	T	9500		
BK62790	3	L09    LOC RW09	LQTZ	10300	2006075		USAF		200603	T	9500		
BK62790	3	N09    NDB RW09	LQTZ	10300	2006075		USAF		200603	T	9500		
BK62790	3	T09    TACAN RW09	LQTZ	10400	2006075	1	USAF		200603	T	9500		
BL82257	2	ASPER8 ASPER8 RW16/34	SLVR		2003359	1	USAF	AASANA	200313	T			
BL82257	3	D34    DESC C VORDME 1 RW34	SLVR		2005132	2	USAF	AASANA	200505	T	5000		
BL94927	2	ARPIS3 ARPIS3 RW10/28	SLLP		2002276		USAF	AASANA	200210	T	18000		
BL94927	2	ELANI4 ELANI4 RW10/28	SLLP		2002276		USAF	AASANA	200210	T	18000		
BL94927	2	ISAMO5 ISAMO5 RW10/28	SLLP		2005076		USAF	AASANA	200503	T	18000		
BL94927	3	D10    VORDME 3 RW10	SLLP		2005076	2	USAF	AASANA	200503	T	18000		
BL94927	3	I10    DES B VORDME ILS 1 10	SLLP		2005076	2	USAF	AASANA	200503	T	18000		
BR03626	3	D06    VORDME RW06 (DELTA5)	SBBE	02700	2005356		USN	DEPV	200513		2000		
BR03626	3	I06-1  ILSDME RW06 (C1)	SBBE	02700	2005356		USN	DEPV	200513		2000		
BR03626	3	I06-3  ILSDME RW06 (C2)	SBBE	02700	2005356		USN	DEPV	200513		2000		
BR10966	2	ENIC	SBRF		2005244	2	USAF	DEPV	200509	T	3000		
BR10966	2	IBEK	SBRF		2005244	2	USAF	DEPV	200509	T	3000		
BR10966	2	JACA	SBRF		2005244	2	USAF	DEPV	200509	T	3000		
BR10966	2	LENA	SBRF		2005244	2	USAF	DEPV	200509	T	3000		
BR10966	2	PONI	SBRF		2005244	2	USAF	DEPV	200509	T	3000		
BR10966	2	SIAPA	SBRF		2005244	2	USAF	DEPV	200509	T	3000		
BR10966	2	TOBIM	SBRF		2005244	2	USAF	DEPV	200509	T	3000		
BR10966	2	UKARI	SBRF		2005244	2	USAF	DEPV	200509	T	3000		
BR10966	3	D36    VORDME 36 DESCENT D3	SBRF		2005244		USAF	DEPV	200509	T	3000		
BR18633	2	LUZI3  LUZIANIA 3 RW29R	SBBR		2005132	3	USAF	DEPV	200603	T	6000		
BR18633	2	LUZI4  LUZIANIA 4 RW11L	SBBR		2005132	3	USAF	DEPV	200603	T	6000		
BR18633	3	D11L   VOR/DME RW11L	SBBR		2005132	2	USAF	DEPV	200603	T	6000		
BR18633	3	D29R   DESC D4VOR/DMERW29R	SBBR		2003359	1	USAF	DEPV	200603	T	6000		
BR18633	3	I11L   DESCENT C1 RW11L ILS	SBBR		2004218	2	USAF	DEPV	200603	T	6000		
BR18633	3	I29R   DESC C2 ILSDMERW29R	SBBR		2005076	3	USAF	DEPV	200603	T	6000		
BR18633	3	N11L   NDB RW11L	SBBR		2005132	2	USAF	DEPV	200603	T	6000		
BR23737	2	MADE1	SBEG		2004050	3	USAF	DEPV	200402	T	2000		
BR23737	2	MANA1  MANAUS1	SBEG		2004050	3	USAF	DEPV	200402	T	2000		
BR23737	3	I10    ILS/DME Z RW10	SBEG	03200	2005076	5	USAF	DEPV	200503	T	2000		
BR23737	3	S10    VOR RW10 (DELTA 1)	SBEG	03200	2003359	3	USAF	DEPV	200313	T	2000		
BR40637	3	D14    VORDME RW14(DELTA 2)	SBFI		2002332		USN	DEPV	200603	T	3000		
BR40637	3	D32    VORDME RW32(DELTA3)	SBFI		2005132		USN	DEPV	200603	T	3000		
BR40637	3	I14    ILS RW14 (CHARLIE1)	SBFI		2005132		USN	DEPV	200505	T	3000		
BR40637	3	N14    NDB RW14 (ECHO 1)	SBFI		2005132		USN	DEPV	200505	T	3000		
BR40637	3	S32    VOR RW32(DELTA3)	SBFI		2005132		USN	DEPV	200505	T	3000		
BR40637	3	V14    VOR NDB RW14(DELTA2)	SBFI		2002332		USN	DEPV	200603	T	3000		
BR41479	2	MARIC1 MARICA1	SBGL		2005244	4	USAF	DEPV	200509	T			
BR41479	2	MARIC4 MARCIA4	SBGL		2004330	2	USAF	DEPV	200412	T	5000		
BR41479	2	PORTO3	SBGL		2004330	3	USAF	DEPV	200412	T	5000		
BR41479	3	D28    VORDME RW28 DESC(D2)	SBGL	11300	2005132		USAF	DEPV	200505	T	5000		
BR41479	3	I10    DESCENT C4 ILS RW10	SBGL	11300	2005132	2	USAF	DEPV	200505	T	5000		
BR41479	3	I15-1  DESCENT C2 ILS RW15	SBGL		2005132	4	USAF	DEPV	200505	T	5000		
BR41479	3	I15-3  DESCENT C3 ILS RW15	SBGL		2005132	4	USAF	DEPV	200505	T	5000		
BR41479	3	I28    DESCENT C7 ILS RW28	SBGL	11300	2005132	1	USAF	DEPV	200505	T	5000		
BR41479	3	N15    DESCENT D1 NDB RW15	SBGL	11300	2005244	3	USAF	DEPV	200509	T	5000		
BR41479	3	S15    DESCENT D1 VOR RW15	SBGL	11300	2005132	4	USAF	DEPV	200505	T	5000		
BR46398	2	APUC	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	CAMB1	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	CAMB2	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	CONDE	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	CORAL1	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	CORAL2	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	ELDA1	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	ELDA2	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	ELOG1	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	ELOG2	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	LOTAR	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	LUIZ1	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	LUIZ2	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	NORA	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	SOTO	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	TAGO1	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	TAGO2	SBSV		2003356		USN	DEPV	200313	T	2000		
BR46398	2	TITA1	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	TITA2	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	VATAP1	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	2	VATAP2	SBSV		2003359		USN	DEPV	200313	T	2000		
BR46398	3	D10-1  VORDME RW10(DELTA2)	SBSV		2005132		USN	DEPV	200505	T	2000		
BR46398	3	D28    VORDME RW28(DELTA4)	SBSV		2005132		USN	DEPV	200505	T	2000		
BR46398	3	I10-1  ILS RW10(CHARLIE1)	SBSV		2005132		USN	DEPV	200505	T	2000		
BR46398	3	I10-2  HI ILS RW10(CHARLIE2)	SBSV		2005132		USN	DEPV	200505	T	2000		
BR46398	3	I10-3  ILS RW10 (CHARLIE3)	SBSV		2005132		USN	DEPV	200505	T	2000		
BR46398	3	N10    NDB RW10(ECHO2)	SBSV		2005132		USN	DEPV	200505	T	2000		
BU02353	3	D09    VORDME RW09	LBSF		2004246		USA	BU	200409	T	7700		
BU02353	3	D27    VORDME RW27	LBSF		2004246		USA	BU	200409	T	7700		
BU02353	3	I27    ILS RW27	LBSF		2004246		USA	BU	200409	T	7700		
BU02353	3	N09    NDB RW09	LBSF		2004246		USA	BU	200409	T	7700		
BU02353	3	N27    NDB RW27	LBSF		2006047		USA	BU	200602	T	7700		
BU63283	2	BALK1A BALIK1A	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	2	BALK1E BALIK1E	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	2	BALK1V BALIK1V	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	2	BALK1W BALIK1W	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	2	KOTV1A KOTEV1A	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	2	KOTV1E KOTEV1E	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	2	SUMN1A SUMEN1A	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	2	SUMN1E SUMEN1E	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	2	SUNB1A SUNIB1A	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	2	SUNB1E SUNIB1E	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	2	TOTK1A TOTKA1A	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	2	TTKA1E TOTKA1E	LBWN		2003359		USA	CAA	200313	T	4100		
BU63283	3	I09    ILS/DME RW09	LBWN		2004190		USN	CAA	200407	T	4100		
BU63283	3	Q09    2 NDB/DME RW09	LBWN		2004190		USN	CAA	200407	T	4100		
BU63283	3	Q27    2 NDB/DME RW27	LBWN		2004190		USA	CAA	200407	T	4100		
BU85949	3	D04    VORDME RW04	LBBG		2006075		USA		200603		4100		
BU85949	3	D22    VORDME RW22	LBBG		2006075		USA		200603		4100		
CA01893	3	T12-H  HI TACAN 1 RW12	CYQQ	15200	2006047		USAF	DND	200602	T			
CA01893	3	T30-H  HI TACAN 2 RW30	CYQQ	15200	2006047		USAF	DND	200602	T			
CA02860	3	T08    TACAN RW08	CYZX	02900	2005188		USAF	DND	200507	T			
CA02860	3	T12    TACAN RW12	CYZX	02900	2005244		USAF	DND	200509	T			
CA02860	3	T26    TACAN RW26	CYZX	02900	2005188		USAF	DND	200507	T			
CA02860	3	T30    TACAN RW30	CYZX	02900	2005244		USAF	DND	200509	T			
CA03080	1	ACORD7	CYVR		2004106		USN		200404				
CA03080	1	BOOTH5	CYVR		2005300		USN	TC	200511				
CA03080	1	CASDY5	CYVR		2003191		USN	TC	200307				
CA03080	1	GARTH1	CYVR		2004106		USN		200404				
CA03080	1	KEINN4	CYVR		2004106		USN	TC	200404				
CA03080	1	NUTBE2	CYVR		2004106		USN	TC	200404				
CA03080	1	STAVE4	CYVR		2004106		USN	TC	200404				
CA03080	3	N26L   NDB RW26L (GPS)	CYVR	12800	2004330		USN	TC	200412				
CA11074	3	T24-H  HI TACAN RW24	CYQB	06000	2006047		USAF	TC	200602	T			
CA11620	3	N06    NDB RW06	CYTR	04300	2005076		USAF	DND	200503	T			
CA11620	3	T06    TACAN RW06	CYTR	04300	2005076		USAF	DND	200503	T			
CA11620	3	T24    TACAN RW24	CYTR	04300	2005076		USAF	DND	200503	T			
CA23415	3	N06    NDB RW06	CYMX	07400	2006047		USAF	TC	200602	T			
CA23415	3	N24    NDB RW24	CYMX	07400	2006047		USAF	TC	200602	T			
CA29802	3	N05    NDB RW05	CYHZ	02800	2005244		USAF	TC	200509	T			
CA29802	3	N23    NDB RW23	CYHZ	02800	2006047		USAF	TC	200602	T			
CA33055	1	ALOMO4	CYYC		2004162		USAF	TC	200406	T			
CA33055	1	DALLY3	CYYC		2004162		USAF	TC	200406	T			
CA33055	1	OPALE7	CYYC		2004162		USAF	TC	200406	T			
CA33055	1	TORON3	CYYC		2004162		USAF	TC	200406	T			
CA33055	1	VUCAN8	CYYC		2004162		USAF	TC	200406	T			
CA33055	3	N16    NDB RW16	CYYC	13900	2004162		USAF	TC	200406	T			
CA33055	3	N28    NDB RW28	CYYC	13900	2005356		USAF	TC	200513	T			
CA33055	3	S25    VOR RW25	CYYC	13900	2003359		USAF	TC	200313	T			
CA40994	3	N15    NDB RW15	CYFC	07300	2004106		USA	TC	200404				
CA40994	3	S09    VOR RW09	CYFC	07300	2003359	1	USA	TC	200313				
CA40994	3	S27    VOR RW27	CYFC	07300	2004330	B	USA	TC	200412				
CA41623	1	CAMRA5	CYEG		2005076		USAF	TC	200503	T			
CA41623	3	N02    NDB RW02	CYEG	09200	2005076		USAF	TC	200503	T			
CA41623	3	N12    NDB RW12	CYEG	09200	2005076		USAF	TC	200503	T			
CA48557	3	T13L   TACAN RW13L	CYOD	04300	2005188		USAF	DND	200507	T			
CA48557	3	T13L-H HI TACAN RW13L	CYOD	04300	2005188		USAF	DND	200507	T			
CA48557	3	T31R   TACAN RW31R	CYOD	04300	2006047		USAF	DND	200602	T			
CA48557	3	T31R-H HI TACAN RW31R	CYOD	04300	2005188		USAF	DND	200507	T			
CA50509	3	N06L   NDB RW06L	CYYZ	04900	2006047		USAF	TC	200602				
CA50509	3	N33R   NDB RW33R	CYYZ	04900	2006047		USAF	TC	200602				
CA53821	3	S21    VOR RW21	CYQX	04200	2006047		USAF	TC	200602	T			
CA66864	3	N11    NDB RW11	CYYT	02900	2006047		USAF	TC	200602	T			
CA66864	3	N29    NDB RW29	CYYT	02900	2006047		USAF	TC	200602	T			
CA66864	3	T11    TACAN RW11	CYYT	02900	2005356		USAF	TC	200513	T			
CA66864	3	T16    TACAN RW16	CYYT	02900	2005356		USAF	TC	200513	T			
CA66864	3	T29    TACAN RW29	CYYT	02900	2005356		USAF	TC	200513	T			
CA66864	3	T34    TACAN RW34	CYYT	02900	2005356		USAF	TC	200513	T			
CA66979	3	N26    NDB RW26	CYYR	06000	2005244		USAF	DND	200509	T			
CA66979	3	T34-H  HI TACAN RW34	CYYR	06000	2005244		USAF	DND	200509	T			
CA76787	1	ANOLA1	CYWG		2004106		USAF	TC	200404				
CA76787	1	BEFAN5	CYWG		2004106		USAF	TC	200404				
CA76787	3	D36    VORDME RW36	CYWG	03800	2003359		USAF	TC	200313				
CA76787	3	N13    NDB RW13	CYWG	03800	2005020		USAF	TC	200501				
CA76787	3	N31    NDB RW31	CYWG	03800	2005020		USAF	TC	200501				
CA76787	3	N36    NDB RW36	CYWG	03800	2004106		USAF	TC	200404				
CA76787	3	T18    TACAN RW18	CYWG	03800	2003359		USAF	DND	200313				
CA76787	3	T36    TACAN RW36	CYWG	03800	2003359		USAF	TC	200313				
CA78708	1	CYRIL6	CYOW		2004218		USAF	TC	200408	T			
CA78708	1	LANRK1	CYOW		2004218		USAF	TC	200408	T			
CA78708	1	THURO8	CYOW		2004218		USAF	TC	200408	T			
CA78708	3	N07    NDB RW07	CYOW	07000	2004330		USAF	TC	200412	T			
CA78708	3	N32    NDB RW32	CYOW	07000	2005132		USAF	TC	200505	T			
CA78708	3	S14    VOR RW14	CYOW	07000	2006047		USAF	TC	200602	T			
CA78735	3	N33    NDB RW33	CYZF	03500	2006047		USAF	TC	200602				
CA81138	3	T11-H  HI TACAN RW11	CYBG	05900	2005244		USAF	DND	200509	T			
CA81138	3	T29-H  HI TACAN RW29	CYBG	05900	2003359		USAF	DND	200509	T			
CA83957	3	N15    NDB RW15	CYXU	04900	2006047		USAF	TC	200602	T			
CA89937	3	N35    NDB RW35	CYTA		2004106	1	USA	TC	200404				
CE72765	3	D04    VORDME RW04	VCBI	10600	2005300		USN	SRI LANKA	200511	T	11000	13000	
CE72765	3	D22    VORDME RW22	VCBI	10600	2005300		USN	SRI LANKA	200511	T	11000	13000	
CE72765	3	I22    IKA ILSDME RW22	VCBI	10600	2005300		USN	SRI LANKA	200511	T	11000	13000	
CI14186	1	CAVAN1	SCDA		2004162		USN	DGAC	200406	T			
CI14186	1	KAPAT2	SCDA		2003135		USN	DGAC	200307	T			
CI14186	2	PATIK1	SCDA		2004218		USN	DGAC	200408	T	6000		
CI14186	2	PUMOL1	SCDA		2004218		USN	DGAC	200408	T	6000		
CI14186	3	D18    VORDME RW18	SCDA		2004218		USN	DGAC	200408	T			
CI14186	3	EVORA  VORDME-A	SCDA		2004218		USN	DGAC	200408	T	6000		
CI14186	3	S18    VOR NDB RW18	SCDA		2004218		USN	DGAC	200408	T	6000		
CI48882	2	ANGOD7	SCEL		2006047	4	USAF	DGAC	200602	T	5000		
CI48882	2	ELBOS3	SCEL		2005300	1	USAF	DGAC	200511	T	5000		
CI48882	2	LEYDA5	SCEL		2006047	4	USAF	DGAC	200602	T	5000		
CI48882	2	NEBEG5	SCEL		2005300	3	USAF	DGAC	200511	T	5000		
CI48882	2	SUPRA7	SCEL		2006047	5	USAF	DGAC	200602	T	5000		
CI48882	2	TABON7	SCEL		2005300	1	USAF	DGAC	200511	T	5000		
CI48882	3	D17L   VORDME RW17L	SCEL		2006047	6	USAF	DGAC	200602	T			
CI48882	3	D17R   VORDME RW17R	SCEL		2006047	1	USAF	DGAC	200602	T	5000		
CI48882	3	D35R   VORDME RW35R	SCEL		2006047	3	USAF	DGAC	200602	T	5000		
CI48882	3	I17L   ILS RW17L	SCEL		2005300	3	USAF	DGAC	200511	T	5000		
